'freq[cm-1]','tip3p[200ps/hann]', 'spce/qspcfw[200ps/hann]', 'spce/spcfw[200ps/hann]', 'spce[200ps/hann]', 'opc3pol[200ps/hann]'
5255.250000,0.497543,0.493526,0.504087,0.505885,0.510171
5256.900000,0.497064,0.493411,0.503443,0.506394,0.509509
5258.550000,0.496931,0.493495,0.503740,0.506514,0.509698
5260.200000,0.496736,0.493647,0.504232,0.506622,0.509822
5261.850000,0.496225,0.492937,0.504190,0.506564,0.509877
5263.500000,0.495962,0.492135,0.503608,0.506299,0.509876
5265.150000,0.496170,0.492436,0.503111,0.506227,0.510023
5266.800000,0.496724,0.492623,0.503273,0.506166,0.510422
5268.450000,0.496894,0.492509,0.503648,0.506347,0.510493
5270.100000,0.496838,0.492239,0.504639,0.506681,0.510467
5271.750000,0.497070,0.491971,0.505228,0.506782,0.510776
5273.400000,0.497127,0.492005,0.504404,0.507017,0.510668
5275.050000,0.496898,0.491719,0.504022,0.507153,0.510139
5276.700000,0.496807,0.491658,0.504224,0.507178,0.510009
5278.350000,0.496771,0.491885,0.504541,0.507061,0.510071
5280.000000,0.496997,0.492182,0.504465,0.506520,0.509944
5281.650000,0.497156,0.492081,0.503487,0.506313,0.509893
5283.300000,0.496889,0.491408,0.503602,0.506394,0.510235
5284.950000,0.496736,0.491820,0.504957,0.506266,0.510500
5286.600000,0.496819,0.492381,0.505749,0.506175,0.510319
5288.250000,0.497035,0.491592,0.505125,0.506220,0.510330
5289.900000,0.497054,0.492069,0.503717,0.506188,0.510267
5291.550000,0.496960,0.493110,0.503755,0.505991,0.509829
5293.200000,0.496843,0.492156,0.505163,0.505630,0.509919
5294.850000,0.496763,0.491575,0.505233,0.505643,0.510236
5296.500000,0.496813,0.492200,0.503921,0.506054,0.510107
5298.150000,0.496477,0.492921,0.503335,0.506150,0.509876
5299.800000,0.496329,0.493267,0.503356,0.506183,0.509777
5301.450000,0.496833,0.492797,0.503397,0.506253,0.510196
5303.100000,0.497068,0.492527,0.504001,0.506065,0.510667
5304.750000,0.497042,0.492641,0.504546,0.505775,0.510360
5306.400000,0.497209,0.492291,0.504291,0.505996,0.509953
5308.050000,0.497114,0.492267,0.503691,0.506355,0.509953
5309.700000,0.496838,0.492426,0.503366,0.506065,0.510113
5311.350000,0.496935,0.491750,0.503449,0.505978,0.510074
5313.000000,0.497021,0.491635,0.503177,0.506217,0.510066
5314.650000,0.496928,0.492192,0.503319,0.506205,0.510270
5316.300000,0.497079,0.491531,0.503997,0.506327,0.510322
5317.950000,0.497142,0.491241,0.503633,0.506387,0.510278
5319.600000,0.496800,0.492426,0.503405,0.506258,0.510239
5321.250000,0.496614,0.492810,0.503777,0.506483,0.510202
5322.900000,0.496973,0.492457,0.503574,0.506515,0.510076
5324.550000,0.497088,0.492168,0.503244,0.506224,0.509854
5326.200000,0.496646,0.492554,0.504139,0.506377,0.509569
5327.850000,0.496470,0.493421,0.505088,0.506630,0.509472
5329.500000,0.496739,0.493215,0.504353,0.506988,0.509728
5331.150000,0.496830,0.492868,0.503268,0.507288,0.509966
5332.800000,0.496898,0.493118,0.503248,0.506861,0.510256
5334.450000,0.497048,0.493059,0.503834,0.506453,0.510258
5336.100000,0.496998,0.492553,0.503951,0.506117,0.509668
5337.750000,0.497002,0.492122,0.503629,0.505616,0.509521
5339.400000,0.496836,0.492182,0.503244,0.505456,0.510104
5341.050000,0.496674,0.492726,0.503097,0.505586,0.510330
5342.700000,0.496713,0.492875,0.503408,0.506057,0.510028
5344.350000,0.496764,0.492198,0.503766,0.506472,0.509898
5346.000000,0.497085,0.491621,0.503970,0.506421,0.509768
5347.650000,0.497170,0.491604,0.504132,0.506445,0.509752
5349.300000,0.496986,0.492276,0.504724,0.506498,0.510135
5350.950000,0.497026,0.493210,0.505086,0.506374,0.510170
5352.600000,0.496819,0.493286,0.504489,0.506544,0.509910
5354.250000,0.496512,0.492672,0.504154,0.506561,0.509952
5355.900000,0.496324,0.492387,0.504015,0.506176,0.510170
5357.550000,0.496087,0.492585,0.503683,0.506018,0.510291
5359.200000,0.496279,0.492830,0.503375,0.505965,0.510195
5360.850000,0.496772,0.492330,0.503038,0.506068,0.510055
5362.500000,0.496908,0.491760,0.503009,0.506231,0.509997
5364.150000,0.496590,0.492470,0.502616,0.505944,0.510167
5365.800000,0.496353,0.493355,0.502456,0.505708,0.510346
5367.450000,0.496373,0.493345,0.503139,0.506014,0.510059
5369.100000,0.496317,0.492215,0.503029,0.506210,0.509583
5370.750000,0.496542,0.491266,0.503308,0.506164,0.509571
5372.400000,0.496866,0.491784,0.504534,0.506142,0.509825
5374.050000,0.496997,0.492273,0.504268,0.505775,0.509810
5375.700000,0.496990,0.492449,0.503901,0.505415,0.509751
5377.350000,0.496771,0.492599,0.504357,0.505605,0.509755
5379.000000,0.496791,0.492083,0.504418,0.505948,0.509874
5380.650000,0.496969,0.491938,0.504533,0.506119,0.509909
5382.300000,0.497051,0.492405,0.504707,0.506095,0.509600
5383.950000,0.496949,0.492553,0.504685,0.505845,0.509528
5385.600000,0.496595,0.492388,0.503983,0.505885,0.509747
5387.250000,0.496303,0.492398,0.503371,0.506137,0.509818
5388.900000,0.496316,0.492684,0.503580,0.506259,0.509778
5390.550000,0.496593,0.492471,0.504152,0.506438,0.509839
5392.200000,0.496819,0.492074,0.504968,0.506490,0.510067
5393.850000,0.496572,0.492388,0.504718,0.506201,0.510309
5395.500000,0.496325,0.492482,0.503700,0.506147,0.510370
5397.150000,0.496491,0.492297,0.503315,0.506774,0.510177
5398.800000,0.496505,0.492698,0.503338,0.506928,0.509995
5400.450000,0.496513,0.492982,0.503632,0.506379,0.510024
5402.100000,0.496676,0.492588,0.503824,0.506185,0.509992
5403.750000,0.496686,0.491948,0.503762,0.506013,0.509611
5405.400000,0.496808,0.491905,0.503604,0.505652,0.509425
5407.050000,0.496886,0.492066,0.503363,0.505741,0.509452
5408.700000,0.496742,0.492256,0.503380,0.505865,0.509233
5410.350000,0.496881,0.492851,0.503423,0.505694,0.509268
5412.000000,0.497236,0.493156,0.503559,0.505774,0.509532
5413.650000,0.496995,0.493141,0.504311,0.505990,0.509641
5415.300000,0.496575,0.492905,0.504656,0.506054,0.509789
5416.950000,0.496997,0.492270,0.504004,0.506187,0.509817
5418.600000,0.497399,0.492075,0.503507,0.506360,0.509645
5420.250000,0.497014,0.492663,0.503743,0.506157,0.509550
5421.900000,0.496543,0.493155,0.504372,0.505866,0.509556
5423.550000,0.496501,0.493071,0.504471,0.505923,0.509527
5425.200000,0.496725,0.493324,0.503654,0.505862,0.509396
5426.850000,0.496793,0.494055,0.503325,0.505840,0.509292
5428.500000,0.496557,0.493977,0.503811,0.506103,0.509367
5430.150000,0.496624,0.493256,0.504158,0.506005,0.509600
5431.800000,0.496835,0.492174,0.504077,0.505969,0.509594
5433.450000,0.496608,0.491487,0.503595,0.506372,0.509829
5435.100000,0.496484,0.491615,0.503127,0.506393,0.510303
5436.750000,0.496709,0.491794,0.502885,0.506289,0.510287
5438.400000,0.496804,0.492372,0.503278,0.506476,0.510313
5440.050000,0.496536,0.493018,0.504355,0.506533,0.510351
5441.700000,0.496478,0.492990,0.504660,0.506310,0.509999
5443.350000,0.496700,0.492967,0.503952,0.505826,0.509518
5445.000000,0.496808,0.493197,0.503701,0.505413,0.509456
5446.650000,0.496941,0.493045,0.504075,0.505586,0.509655
5448.300000,0.497053,0.492511,0.503939,0.505915,0.509667
5449.950000,0.496947,0.492256,0.503015,0.505835,0.509722
5451.600000,0.496678,0.492354,0.502788,0.505893,0.509806
5453.250000,0.496293,0.492254,0.503505,0.506092,0.509944
5454.900000,0.496235,0.492295,0.503614,0.505934,0.509982
5456.550000,0.496698,0.492329,0.503065,0.505774,0.509851
5458.200000,0.496951,0.492338,0.503245,0.506024,0.509829
5459.850000,0.496794,0.492553,0.504127,0.506173,0.509694
5461.500000,0.496629,0.492415,0.504470,0.505809,0.509204
5463.150000,0.496786,0.492309,0.504018,0.505686,0.508985
5464.800000,0.496995,0.492400,0.503527,0.505756,0.509355
5466.450000,0.497005,0.492370,0.503461,0.505578,0.509609
5468.100000,0.496903,0.492340,0.503397,0.505568,0.509705
5469.750000,0.496861,0.492386,0.503440,0.505525,0.510229
5471.400000,0.496924,0.492475,0.503497,0.505408,0.510529
5473.050000,0.496648,0.492378,0.503482,0.505530,0.510053
5474.700000,0.496461,0.492081,0.503710,0.505892,0.509692
5476.350000,0.496651,0.492122,0.504079,0.506233,0.509819
5478.000000,0.496908,0.492524,0.504057,0.506130,0.509815
5479.650000,0.497033,0.492924,0.503168,0.505778,0.509550
5481.300000,0.496933,0.493288,0.502900,0.505574,0.509650
5482.950000,0.496913,0.492765,0.503739,0.505709,0.509860
5484.600000,0.496852,0.492045,0.503979,0.506162,0.509642
5486.250000,0.496826,0.492647,0.503956,0.506161,0.509514
5487.900000,0.496928,0.492966,0.504184,0.505741,0.509881
5489.550000,0.496847,0.492228,0.504043,0.505724,0.510292
5491.200000,0.496927,0.492241,0.503722,0.505826,0.510515
5492.850000,0.496983,0.492962,0.503271,0.506060,0.510505
5494.500000,0.496810,0.492868,0.502865,0.506457,0.510068
5496.150000,0.496577,0.492725,0.503174,0.506290,0.509776
5497.800000,0.496205,0.493247,0.504175,0.505990,0.509629
5499.450000,0.496137,0.493364,0.504395,0.505980,0.509569
5501.100000,0.496512,0.492815,0.503541,0.505911,0.509823
5502.750000,0.496923,0.492129,0.503355,0.505936,0.509911
5504.400000,0.496837,0.492282,0.504119,0.505908,0.509758
5506.050000,0.496645,0.492548,0.504529,0.505719,0.509833
5507.700000,0.496836,0.492051,0.504155,0.505980,0.509957
5509.350000,0.496991,0.492063,0.503815,0.506476,0.509763
5511.000000,0.496850,0.492470,0.503545,0.506357,0.509737
5512.650000,0.496963,0.493550,0.503325,0.505864,0.509444
5514.300000,0.497169,0.494510,0.503350,0.505508,0.508900
5515.950000,0.496717,0.493065,0.503387,0.505229,0.509221
5517.600000,0.496337,0.491746,0.503471,0.505104,0.509758
5519.250000,0.496766,0.492818,0.503425,0.505397,0.509872
5520.900000,0.497181,0.493470,0.503258,0.505792,0.510051
5522.550000,0.496716,0.493198,0.503069,0.505874,0.509955
5524.200000,0.496374,0.493705,0.503187,0.505768,0.509618
5525.850000,0.496696,0.493734,0.503800,0.505903,0.509502
5527.500000,0.496697,0.493028,0.503865,0.506018,0.509259
5529.150000,0.496460,0.492862,0.503438,0.505738,0.509006
5530.800000,0.496454,0.493020,0.503493,0.505727,0.509019
5532.450000,0.496409,0.493300,0.503644,0.505952,0.509353
5534.100000,0.496367,0.493725,0.503822,0.505981,0.509629
5535.750000,0.496294,0.493771,0.504223,0.506181,0.509414
5537.400000,0.496150,0.493759,0.504607,0.506348,0.509622
5539.050000,0.496055,0.493616,0.504325,0.506070,0.509943
5540.700000,0.496295,0.493264,0.503599,0.505954,0.509703
5542.350000,0.496810,0.493405,0.503248,0.506230,0.509794
5544.000000,0.496962,0.493440,0.503089,0.506217,0.509847
5545.650000,0.496830,0.492992,0.503085,0.506123,0.509496
5547.300000,0.496667,0.492759,0.503348,0.506284,0.509555
5548.950000,0.496510,0.493183,0.503510,0.506232,0.509847
5550.600000,0.496579,0.493670,0.503306,0.506045,0.510049
5552.250000,0.496839,0.494094,0.503285,0.505816,0.510211
5553.900000,0.496685,0.494137,0.503209,0.505755,0.509782
5555.550000,0.496481,0.493131,0.503065,0.505891,0.509270
5557.200000,0.496583,0.492235,0.503368,0.505794,0.509392
5558.850000,0.496369,0.492226,0.503659,0.505466,0.509468
5560.500000,0.496297,0.492849,0.503899,0.505369,0.509064
5562.150000,0.496642,0.493083,0.503965,0.505693,0.508723
5563.800000,0.496795,0.492811,0.503927,0.505916,0.508888
5565.450000,0.496627,0.492757,0.503782,0.505859,0.509308
5567.100000,0.496444,0.492987,0.503735,0.505806,0.509635
5568.750000,0.496688,0.493525,0.504048,0.506266,0.509487
5570.400000,0.497033,0.493171,0.504002,0.506725,0.509092
5572.050000,0.496788,0.492115,0.503559,0.506314,0.509055
5573.700000,0.496611,0.492272,0.503127,0.505948,0.509240
5575.350000,0.497026,0.492946,0.503389,0.506004,0.509362
5577.000000,0.497246,0.492936,0.503951,0.505722,0.509280
5578.650000,0.496946,0.492565,0.504050,0.505568,0.509290
5580.300000,0.496601,0.492531,0.504019,0.505809,0.509510
5581.950000,0.496561,0.493019,0.503544,0.506003,0.509466
5583.600000,0.496468,0.493172,0.502980,0.506056,0.509463
5585.250000,0.496393,0.493247,0.503202,0.506004,0.509730
5586.900000,0.496756,0.493313,0.503830,0.505867,0.510012
5588.550000,0.496936,0.492754,0.503994,0.505728,0.510114
5590.200000,0.496790,0.492352,0.503540,0.505974,0.509765
5591.850000,0.496696,0.492456,0.503387,0.505999,0.509559
5593.500000,0.496579,0.492633,0.503813,0.505523,0.509729
5595.150000,0.496537,0.493167,0.503994,0.505474,0.509740
5596.800000,0.496561,0.493460,0.503825,0.505709,0.509548
5598.450000,0.496590,0.492814,0.503553,0.505816,0.509493
5600.100000,0.496546,0.492472,0.503961,0.505789,0.509722
5601.750000,0.496416,0.492714,0.504517,0.505492,0.509625
5603.400000,0.496424,0.493117,0.503461,0.505223,0.509223
5605.050000,0.496405,0.493444,0.502580,0.505465,0.509128
5606.700000,0.496239,0.492936,0.503148,0.505902,0.509367
5608.350000,0.496325,0.492562,0.503911,0.505941,0.509648
5610.000000,0.496630,0.492874,0.504370,0.505801,0.509532
5611.650000,0.496861,0.492583,0.504431,0.505840,0.509181
5613.300000,0.497050,0.491969,0.504207,0.505847,0.508960
5614.950000,0.496787,0.492053,0.503964,0.506001,0.508984
5616.600000,0.496419,0.492731,0.503503,0.506187,0.509153
5618.250000,0.496507,0.493356,0.502888,0.505752,0.509566
5619.900000,0.496588,0.493781,0.503036,0.505392,0.509999
5621.550000,0.496496,0.493734,0.503531,0.505586,0.509664
5623.200000,0.496407,0.493099,0.503575,0.505599,0.509371
5624.850000,0.496394,0.493157,0.503909,0.505256,0.509426
5626.500000,0.496353,0.493496,0.504508,0.505177,0.509024
5628.150000,0.496533,0.493264,0.504086,0.505510,0.508811
5629.800000,0.496672,0.493115,0.503284,0.505692,0.509168
5631.450000,0.496355,0.492968,0.503510,0.505603,0.509554
5633.100000,0.496304,0.492406,0.503675,0.505640,0.509740
5634.750000,0.496779,0.492146,0.502932,0.505821,0.509615
5636.400000,0.497138,0.492761,0.503196,0.505849,0.509637
5638.050000,0.497160,0.493516,0.504059,0.505699,0.510257
5639.700000,0.497013,0.493542,0.503676,0.505851,0.510534
5641.350000,0.496854,0.493250,0.503476,0.506022,0.510032
5643.000000,0.496923,0.493211,0.503546,0.505601,0.509743
5644.650000,0.496998,0.492887,0.503303,0.505466,0.509697
5646.300000,0.496833,0.492679,0.503529,0.506048,0.509511
5647.950000,0.496750,0.492942,0.503871,0.506236,0.509552
5649.600000,0.496954,0.493182,0.504017,0.505701,0.509670
5651.250000,0.497082,0.492973,0.503747,0.505289,0.509687
5652.900000,0.496951,0.492717,0.503208,0.505502,0.510023
5654.550000,0.496716,0.492965,0.503271,0.505978,0.510486
5656.200000,0.496568,0.492997,0.503629,0.506110,0.510451
5657.850000,0.496444,0.492646,0.503364,0.506420,0.509903
5659.500000,0.496263,0.492749,0.502835,0.506965,0.509303
5661.150000,0.496345,0.492974,0.503267,0.506502,0.509051
5662.800000,0.496541,0.492646,0.503996,0.505555,0.509102
5664.450000,0.496711,0.493075,0.503958,0.505490,0.509192
5666.100000,0.496922,0.493773,0.503806,0.505956,0.509262
5667.750000,0.496811,0.493175,0.503856,0.506086,0.509217
5669.400000,0.496656,0.492520,0.504094,0.505845,0.509035
5671.050000,0.496779,0.492675,0.504130,0.505583,0.509283
5672.700000,0.496814,0.493247,0.503677,0.505511,0.509522
5674.350000,0.496611,0.493549,0.503392,0.505697,0.509452
5676.000000,0.496358,0.493370,0.503212,0.505958,0.509529
5677.650000,0.496515,0.493106,0.502782,0.505918,0.509246
5679.300000,0.496603,0.492924,0.502675,0.505732,0.509091
5680.950000,0.496423,0.493387,0.503041,0.505905,0.509371
5682.600000,0.496502,0.493807,0.503249,0.506094,0.509388
5684.250000,0.496712,0.493049,0.503019,0.505708,0.509112
5685.900000,0.496634,0.492559,0.502957,0.505067,0.509111
5687.550000,0.496198,0.492982,0.503167,0.505011,0.509366
5689.200000,0.496131,0.493088,0.503142,0.505471,0.509500
5690.850000,0.496331,0.492641,0.502964,0.505646,0.509853
5692.500000,0.496260,0.492656,0.502838,0.505710,0.509833
5694.150000,0.496438,0.493155,0.503184,0.505739,0.509282
5695.800000,0.496668,0.492721,0.503862,0.505408,0.509209
5697.450000,0.496431,0.492448,0.503958,0.505057,0.509609
5699.100000,0.496512,0.493400,0.503651,0.505144,0.509832
5700.750000,0.496811,0.494219,0.503440,0.505825,0.509668
5702.400000,0.496767,0.494063,0.503375,0.506044,0.509453
5704.050000,0.496861,0.493415,0.503433,0.505624,0.509381
5705.700000,0.496905,0.493239,0.503245,0.505691,0.509546
5707.350000,0.496594,0.493216,0.503304,0.505831,0.509536
5709.000000,0.496275,0.493181,0.503613,0.505735,0.509106
5710.650000,0.496381,0.493168,0.503399,0.505835,0.509061
5712.300000,0.496807,0.493056,0.503331,0.506132,0.509288
5713.950000,0.496879,0.492812,0.503541,0.506347,0.509283
5715.600000,0.496681,0.492419,0.503383,0.506081,0.509716
5717.250000,0.496469,0.492816,0.503214,0.505713,0.510011
5718.900000,0.496334,0.493696,0.503229,0.505727,0.509449
5720.550000,0.496688,0.494009,0.503602,0.505638,0.509209
5722.200000,0.497094,0.493892,0.503821,0.505396,0.509271
5723.850000,0.497060,0.493985,0.503434,0.505350,0.509204
5725.500000,0.496866,0.494381,0.503199,0.505529,0.509219
5727.150000,0.497007,0.494216,0.502898,0.505987,0.509354
5728.800000,0.497333,0.493580,0.502873,0.506013,0.509692
5730.450000,0.497187,0.494062,0.503527,0.505402,0.509822
5732.100000,0.496964,0.494568,0.503905,0.505198,0.509491
5733.750000,0.496771,0.493765,0.503527,0.505407,0.509270
5735.400000,0.496567,0.493386,0.502877,0.505329,0.509395
5737.050000,0.496752,0.493470,0.502590,0.505356,0.509375
5738.700000,0.497040,0.493206,0.502742,0.505677,0.509434
5740.350000,0.497154,0.493294,0.502864,0.505644,0.509565
5742.000000,0.496871,0.493618,0.502956,0.505357,0.509275
5743.650000,0.496379,0.493473,0.503353,0.505410,0.508977
5745.300000,0.496210,0.493282,0.503356,0.505554,0.509302
5746.950000,0.496612,0.493359,0.503057,0.505532,0.509665
5748.600000,0.497211,0.493405,0.503149,0.505664,0.509488
5750.250000,0.497419,0.493157,0.503326,0.505595,0.509735
5751.900000,0.497329,0.492699,0.503427,0.505446,0.510243
5753.550000,0.497032,0.492764,0.503222,0.505567,0.509908
5755.200000,0.496877,0.493500,0.502930,0.505600,0.509375
5756.850000,0.496782,0.493953,0.503313,0.505628,0.509172
5758.500000,0.496481,0.493469,0.503667,0.505525,0.509114
5760.150000,0.496428,0.492782,0.503334,0.505107,0.509287
5761.800000,0.496675,0.492614,0.502871,0.504963,0.509148
5763.450000,0.496768,0.493198,0.502746,0.505313,0.508966
5765.100000,0.496416,0.493874,0.502938,0.505409,0.509111
5766.750000,0.496180,0.493731,0.502870,0.505203,0.509028
5768.400000,0.496164,0.493307,0.502657,0.505239,0.508978
5770.050000,0.496131,0.493204,0.502677,0.505283,0.509180
5771.700000,0.496368,0.493340,0.503052,0.505576,0.509352
5773.350000,0.496591,0.493376,0.503703,0.506037,0.509448
5775.000000,0.496572,0.493283,0.503847,0.505834,0.509642
5776.650000,0.496640,0.493307,0.503570,0.505501,0.509529
5778.300000,0.496863,0.493513,0.503550,0.505377,0.509296
5779.950000,0.497193,0.493435,0.503697,0.505314,0.509595
5781.600000,0.497214,0.493267,0.503474,0.505695,0.509478
5783.250000,0.496775,0.493736,0.502992,0.506188,0.508854
5784.900000,0.496557,0.493969,0.502855,0.506055,0.508972
5786.550000,0.496444,0.493447,0.503268,0.505772,0.509263
5788.200000,0.496325,0.493349,0.503577,0.505921,0.509065
5789.850000,0.496569,0.493630,0.503632,0.505731,0.509017
5791.500000,0.496713,0.493467,0.503878,0.505294,0.508945
5793.150000,0.496442,0.493074,0.503777,0.505234,0.508737
5794.800000,0.496282,0.492667,0.503385,0.505464,0.508769
5796.450000,0.496638,0.492443,0.503257,0.505499,0.508945
5798.100000,0.497100,0.492803,0.503482,0.505102,0.509221
5799.750000,0.497153,0.493485,0.503836,0.504930,0.509109
5801.400000,0.497086,0.493447,0.504053,0.505097,0.509040
5803.050000,0.496962,0.492713,0.503894,0.505303,0.509661
5804.700000,0.496690,0.492360,0.503434,0.505404,0.509878
5806.350000,0.496401,0.492552,0.503411,0.505423,0.509340
5808.000000,0.496117,0.493341,0.503686,0.505442,0.508766
5809.650000,0.496226,0.493808,0.503465,0.505681,0.508545
5811.300000,0.496562,0.493324,0.503108,0.506002,0.508764
5812.950000,0.496704,0.493143,0.503439,0.505787,0.509218
5814.600000,0.496594,0.493651,0.503783,0.505311,0.509500
5816.250000,0.496483,0.493956,0.503581,0.505235,0.509699
5817.900000,0.496708,0.493479,0.503346,0.505701,0.509996
