'freq[cm-1]','tip3p[200ps/hann/30]', 'spce/qspcfw[200ps/hann/30]', 'spce/spcfw[200ps/hann/30]', 'spce[200ps/hann/30]', 'opc3pol[200ps/hann/30]', 'pbe[45ps/hann/30]'
1572.000000,27.564145,106.917242,94.832903,32.287905,4728.330763,131.893639
1573.000000,27.540532,104.734520,92.939514,32.231386,4676.423843,133.316316
1574.000000,27.515860,102.594163,91.076514,32.174259,4621.556987,134.758447
1575.000000,27.491491,100.542488,89.283827,32.118359,4563.899858,136.174505
1576.000000,27.467093,98.527457,87.521192,32.063056,4503.718540,137.584911
1577.000000,27.441697,96.574872,85.806638,32.007458,4441.143586,138.988988
1578.000000,27.418886,94.711019,84.162865,31.956017,4376.467880,140.386025
1579.000000,27.394775,92.874274,82.545083,31.903852,4309.843011,141.764840
1580.000000,27.369629,91.090295,80.973528,31.851715,4241.438664,143.146875
1581.000000,27.347055,89.396313,79.467614,31.803602,4171.544254,144.519322
1582.000000,27.321950,87.722597,77.984522,31.753660,4100.270151,145.902686
1583.000000,27.299364,86.130317,76.564481,31.707817,4027.911387,147.256465
1584.000000,27.275401,84.563173,75.168891,31.661440,3954.611083,148.598316
1585.000000,27.250281,83.044444,73.815442,31.614954,3880.518779,149.927252
1586.000000,27.227571,81.591856,72.517384,31.572722,3805.918187,151.231930
1587.000000,27.202247,80.159723,71.241955,31.528545,3730.878205,152.533194
1588.000000,27.179212,78.791493,70.019532,31.488448,3655.676404,153.818058
1589.000000,27.154801,77.444689,68.819522,31.447906,3580.414963,155.102668
1590.000000,27.129061,76.138658,67.653957,31.407068,3505.232011,156.353600
1591.000000,27.105466,74.887590,66.539532,31.370087,3430.355573,157.584644
1592.000000,27.079043,73.651702,65.439067,31.330973,3355.843230,158.794430
1593.000000,27.054875,72.472046,64.392085,31.295701,3281.912277,159.981529
1594.000000,27.029044,71.303263,63.356826,31.259582,3208.636138,161.135207
1595.000000,27.001896,70.168930,62.354337,31.223120,3136.113068,162.273611
1596.000000,26.976812,69.090109,61.403755,31.190279,3064.521302,163.396642
1597.000000,26.950078,68.020490,60.464291,31.156492,2993.918521,164.480224
1598.000000,26.923117,67.001129,59.571255,31.123604,2924.380397,165.533225
1599.000000,26.895491,65.987723,58.691768,31.090848,2856.030599,166.553932
1600.000000,26.866365,65.004145,57.842035,31.057269,2788.891896,167.540592
1601.000000,26.839272,64.073092,57.033378,31.027029,2723.102864,168.481406
1602.000000,26.810455,63.149191,56.236276,30.995378,2658.670340,169.395899
1603.000000,26.781331,62.268853,55.477183,30.964228,2595.639841,170.281394
1604.000000,26.751498,61.398899,54.726270,30.932730,2534.085522,171.116328
1605.000000,26.720053,60.551671,54.000006,30.900010,2473.994963,171.908141
1606.000000,26.690566,59.746763,53.315489,30.870228,2415.474760,172.655010
1607.000000,26.659238,58.944562,52.640098,30.838596,2358.476972,173.355115
1608.000000,26.627718,58.184252,51.998083,30.807171,2303.033595,174.006656
1609.000000,26.595462,57.426679,51.366500,30.775062,2249.158736,174.597484
1610.000000,26.561588,56.693570,50.753440,30.741497,2196.833889,175.147948
1611.000000,26.529816,56.000441,50.174827,30.710199,2146.129919,175.655112
1612.000000,26.496230,55.312209,49.601029,30.676843,2096.969107,176.097572
1613.000000,26.461136,54.643970,49.048394,30.641664,2049.326862,176.483044
1614.000000,26.427971,54.010989,48.526300,30.608753,2003.283767,176.810027
1615.000000,26.391761,53.381600,48.009786,30.572206,1958.697316,177.077091
1616.000000,26.357626,52.785517,47.521531,30.537847,1915.660550,177.271782
1617.000000,26.321585,52.194771,47.036761,30.501126,1874.058811,177.416513
1618.000000,26.284202,51.621688,46.567917,30.462360,1833.868905,177.506837
1619.000000,26.248973,51.078518,46.127629,30.425760,1795.150907,177.524175
1620.000000,26.210861,50.539423,45.690995,30.385324,1757.734785,177.475840
1621.000000,26.174849,50.028835,45.278837,30.346928,1721.734605,177.361024
1622.000000,26.137280,49.523405,44.872191,30.306105,1686.975004,177.179037
1623.000000,26.098329,49.031729,44.477665,30.263194,1653.429332,176.914744
1624.000000,26.061436,48.567537,44.104506,30.222381,1621.235785,176.598748
1625.000000,26.021773,48.105522,43.733586,30.177777,1590.076852,176.214021
1626.000000,25.984286,47.669578,43.383848,30.135256,1560.222380,175.768772
1627.000000,25.945221,47.238023,43.037268,30.090426,1531.352650,175.247483
1628.000000,25.904976,46.818834,42.700757,30.043443,1503.513728,174.657556
1629.000000,25.866973,46.422669,42.383323,29.998671,1476.879599,173.999253
1630.000000,25.827510,46.029791,42.067671,29.951509,1451.004306,173.272967
1631.000000,25.788175,45.656427,41.767920,29.904139,1426.293012,172.461981
1632.000000,25.748423,45.287889,41.469992,29.855824,1402.244760,171.603720
1633.000000,25.707658,44.930551,41.180313,29.805740,1379.025834,170.686317
1634.000000,25.669157,44.591910,40.908403,29.758175,1356.985008,169.697515
1635.000000,25.629437,44.257461,40.637671,29.708389,1335.398262,168.644609
1636.000000,25.589857,43.937239,40.379536,29.658732,1314.889339,167.528811
1637.000000,25.550133,43.621922,40.124185,29.608176,1294.798112,166.351449
1638.000000,25.509392,43.313597,39.874848,29.556482,1275.382255,165.097117
1639.000000,25.471083,43.022325,39.638682,29.507377,1256.969579,163.803272
1640.000000,25.431527,42.732394,39.403123,29.456750,1238.777590,162.458046
1641.000000,25.392350,42.455851,39.177964,29.406381,1221.560799,161.052445
1642.000000,25.353013,42.182397,38.953438,29.355726,1204.415433,159.593407
1643.000000,25.312920,41.916064,38.733112,29.304044,1187.766361,158.082892
1644.000000,25.275316,41.662427,38.526452,29.255280,1172.206271,156.522938
1645.000000,25.236732,41.410236,38.318677,29.205384,1156.595446,154.896768
1646.000000,25.197247,41.162224,38.115844,29.154671,1141.517086,153.246806
1647.000000,25.160542,40.927330,37.924163,29.107086,1127.320773,151.553609
1648.000000,25.121492,40.690543,37.730740,29.057090,1113.098770,149.825316
1649.000000,25.085238,40.466315,37.547724,29.010436,1099.645653,148.053493
1650.000000,25.047927,40.241459,37.364707,28.962821,1086.141121,146.245605
1651.000000,25.010075,40.020761,37.185023,28.914760,1072.977370,144.404080
1652.000000,24.974841,39.810726,37.014111,28.870096,1060.512852,142.508816
1653.000000,24.937655,39.598584,36.841616,28.823428,1047.967063,140.610341
1654.000000,24.903099,39.396399,36.677770,28.780213,1036.039981,138.685248
1655.000000,24.867731,39.192881,36.513530,28.736309,1024.035813,136.741755
1656.000000,24.831764,38.991591,36.351836,28.692118,1012.257813,134.771803
1657.000000,24.798546,38.799802,36.198208,28.651568,1001.045813,132.782857
1658.000000,24.763373,38.605260,36.042570,28.609219,989.689310,130.777400
1659.000000,24.731026,38.418902,35.894978,28.570432,978.866276,128.757893
1660.000000,24.697888,38.231428,35.746302,28.531176,967.940215,126.700983
1661.000000,24.664210,38.045114,35.599289,28.491664,957.217261,124.664020
1662.000000,24.633321,37.866043,35.460493,28.455884,946.887711,122.624218
1663.000000,24.601664,37.685109,35.319899,28.419553,936.461079,120.575697
1664.000000,24.570739,37.508779,35.185049,28.384523,926.390195,118.524639
1665.000000,24.540089,37.331555,35.049718,28.350075,916.199782,116.473300
1666.000000,24.509024,37.154995,34.916648,28.315468,906.161254,114.423876
1667.000000,24.480578,36.985400,34.790154,28.284652,896.468334,112.348110
1668.000000,24.451460,36.813389,34.662863,28.253332,886.675595,110.312837
1669.000000,24.423020,36.645481,34.539258,28.223111,877.160231,108.288403
1670.000000,24.394829,36.476326,34.415513,28.193495,867.545850,106.270813
1671.000000,24.366110,36.307632,34.292705,28.163588,858.043845,104.264773
1672.000000,24.340237,36.145226,34.176304,28.137174,848.804466,102.272103
1673.000000,24.313521,35.980614,34.058830,28.110244,839.470806,100.294538
1674.000000,24.287536,35.819434,33.944427,28.084226,830.362082,98.333729
1675.000000,24.261694,35.657193,33.830100,28.058820,821.155733,96.359449
1676.000000,24.235372,35.494922,33.715878,28.032886,812.050351,94.440933
1677.000000,24.211757,35.338774,33.607371,28.010084,803.159075,92.545575
1678.000000,24.187378,35.180184,33.497075,27.986492,794.220170,90.670123
1679.000000,24.162330,35.021923,33.387278,27.962446,785.325585,88.818009
1680.000000,24.139970,34.869922,33.282919,27.941487,776.613930,86.990404
1681.000000,24.115534,34.714218,33.175614,27.918435,767.806869,85.188386
1682.000000,24.093768,34.564764,33.073412,27.898320,759.213215,83.385904
1683.000000,24.071052,34.413342,32.969448,27.877264,750.541372,81.641480
1684.000000,24.047769,34.262356,32.865520,27.855470,741.950825,79.927273
1685.000000,24.026954,34.117393,32.766531,27.836535,733.538177,78.239629
1686.000000,24.004107,33.969455,32.664549,27.815250,725.075742,76.581297
1687.000000,23.983719,33.827397,32.567165,27.796746,716.774204,74.952859
1688.000000,23.962312,33.684332,32.468079,27.777062,708.443681,73.354810
1689.000000,23.940054,33.541955,32.368804,27.756292,700.175953,71.758714
1690.000000,23.920328,33.404824,32.273803,27.738262,692.057171,70.226379
1691.000000,23.898321,33.265707,32.175952,27.717509,683.917163,68.724949
1692.000000,23.878769,33.132110,32.082285,27.699436,675.919882,67.257208
1693.000000,23.858085,32.997927,31.987068,27.679850,667.914622,65.818540
1694.000000,23.836603,32.864503,31.891559,27.659198,659.959366,64.411244
1695.000000,23.817318,32.736835,31.799866,27.641045,652.168837,63.035314
1696.000000,23.796849,32.608977,31.706931,27.621431,644.352234,61.690673
1697.000000,23.776624,32.483984,31.615135,27.601815,636.692886,60.339067
1698.000000,23.756039,32.360308,31.523121,27.581831,629.016327,59.061524
1699.000000,23.734538,32.237753,31.430509,27.560485,621.425993,57.816481
1700.000000,23.715314,32.120284,31.341668,27.541344,614.002812,56.599175
1701.000000,23.694744,32.002906,31.251430,27.520515,606.583152,55.411421
1702.000000,23.674417,31.888577,31.162474,27.499658,599.305530,54.252863
1703.000000,23.653640,31.774955,31.073327,27.478077,592.044699,53.123094
1704.000000,23.631933,31.662550,30.983666,27.455122,584.860542,51.981242
1705.000000,23.612349,31.556502,30.897786,27.434484,577.833957,50.912969
1706.000000,23.591491,31.450497,30.810606,27.412001,570.826199,49.873664
1707.000000,23.570713,31.347518,30.724588,27.389473,563.954121,48.858567
1708.000000,23.549575,31.245701,30.638373,27.366063,557.119640,47.869162
1709.000000,23.527407,31.144885,30.551675,27.341215,550.353048,46.904894
1710.000000,23.507239,31.049838,30.468751,27.318685,543.744731,45.965181
1711.000000,23.485806,30.954947,30.384672,27.294294,537.143725,45.009237
1712.000000,23.463262,30.860988,30.300186,27.268448,530.625183,44.122081
1713.000000,23.442740,30.772510,30.219430,27.244877,524.277377,43.256960
1714.000000,23.419778,30.682690,30.136125,27.218214,517.932359,42.415463
1715.000000,23.398903,30.598251,30.056760,27.193764,511.753764,41.592973
1716.000000,23.376573,30.513916,29.976034,27.167483,505.597585,40.790773
1717.000000,23.353300,30.430342,29.895156,27.139752,499.531840,40.008248
1718.000000,23.332132,30.351975,29.818252,27.114256,493.606967,39.203640
1719.000000,23.308624,30.272260,29.738975,27.085765,487.703818,38.464012
1720.000000,23.287161,30.197559,29.663747,27.059502,481.941613,37.741535
1721.000000,23.264475,30.122818,29.587348,27.031541,476.199565,37.037884
1722.000000,23.240725,30.048472,29.510767,27.002220,470.530804,36.348406
1723.000000,23.218965,29.979177,29.438401,26.975128,465.014515,35.674493
1724.000000,23.194918,29.908256,29.363689,26.945232,459.514273,35.015613
1725.000000,23.172902,29.842155,29.293234,26.917479,454.154020,34.371239
1726.000000,23.149636,29.775685,29.221931,26.888170,448.819370,33.700916
1727.000000,23.125318,29.709536,29.150748,26.857407,443.545452,33.089271
1728.000000,23.103063,29.648295,29.083426,26.829051,438.419383,32.492332
1729.000000,23.079590,29.586574,29.015597,26.799122,433.312235,31.905335
1730.000000,23.056258,29.526999,28.949257,26.769248,428.324842,31.329939
1731.000000,23.032650,29.468105,28.883540,26.738990,423.373310,30.765765
1732.000000,23.008044,29.409586,28.817597,26.707540,418.481436,30.212447
1733.000000,22.985576,29.355496,28.756026,26.678326,413.719199,29.634534
1734.000000,22.961905,29.301180,28.693620,26.647748,408.977783,29.106506
1735.000000,22.938420,29.248408,28.633172,26.617230,404.341421,28.589914
1736.000000,22.914667,29.196546,28.573229,26.586419,399.734944,28.080535
1737.000000,22.889929,29.144611,28.513651,26.554465,395.183973,27.580017
1738.000000,22.867438,29.096958,28.457998,26.524896,390.754931,27.088151
1739.000000,22.843777,29.048815,28.402132,26.493992,386.338416,26.604739
1740.000000,22.820323,29.002311,28.347708,26.463257,382.028801,26.129600
1741.000000,22.796711,28.956452,28.294081,26.432213,377.740331,25.631539
1742.000000,22.772149,28.910448,28.240417,26.400123,373.511439,25.176531
1743.000000,22.749749,28.868926,28.190911,26.370532,369.395363,24.730754
1744.000000,22.726248,28.826694,28.141011,26.339718,365.292881,24.290580
1745.000000,22.701824,28.784464,28.091199,26.307882,361.243100,23.857623
1746.000000,22.679587,28.746580,28.045358,26.278490,357.305000,23.431836
1747.000000,22.655164,28.706587,27.997844,26.246589,353.362516,23.013180
1748.000000,22.632937,28.670937,27.954206,26.217263,349.540043,22.574739
1749.000000,22.609648,28.634584,27.910089,26.186633,345.718039,22.173792
1750.000000,22.585523,28.598199,27.865945,26.155092,341.958184,21.781300
1751.000000,22.563506,28.565967,27.825609,26.126033,338.309211,21.393919
1752.000000,22.539403,28.531791,27.783524,26.094640,334.665514,21.013285
1753.000000,22.517407,28.501795,27.745185,26.065714,331.122097,20.639444
1754.000000,22.494350,28.471220,27.706280,26.035676,327.593545,20.272445
1755.000000,22.470428,28.440613,27.667272,26.004720,324.112897,19.891266
1756.000000,22.448624,28.413966,27.632005,25.976145,320.728522,19.540866
1757.000000,22.424749,28.385553,27.594837,25.945288,317.348266,19.197111
1758.000000,22.402986,28.361076,27.561178,25.916899,314.067548,18.861876
1759.000000,22.380186,28.336292,27.526799,25.887361,310.796682,18.531924
1760.000000,22.356529,28.311212,27.492130,25.856986,307.572538,18.208887
1761.000000,22.335021,28.290102,27.460955,25.829117,304.448501,17.892833
1762.000000,22.312531,28.268158,27.429059,25.800249,301.335154,17.583822
1763.000000,22.290152,28.247881,27.398096,25.771580,298.301844,17.263319
1764.000000,22.267690,28.227869,27.367328,25.742880,295.283038,16.970989
1765.000000,22.244321,28.207842,27.335988,25.713229,292.305970,16.687227
1766.000000,22.223104,28.191852,27.308223,25.686144,289.429525,16.408960
1767.000000,22.200876,28.175215,27.279528,25.657937,286.555818,16.137709
1768.000000,22.178821,28.159906,27.251608,25.630151,283.769879,15.873512
1769.000000,22.156659,28.145208,27.223943,25.602248,280.997111,15.616391
1770.000000,22.133643,28.130156,27.195502,25.573518,278.273580,15.351260
1771.000000,22.112771,28.118768,27.170342,25.547358,275.638004,15.110294
1772.000000,22.090921,28.106650,27.144064,25.520141,273.012224,14.877724
1773.000000,22.069264,28.095635,27.118455,25.493333,270.461228,14.650635
1774.000000,22.047532,28.085055,27.092901,25.466532,267.927477,14.430379
1775.000000,22.024955,28.073934,27.066607,25.438912,265.440371,14.216925
1776.000000,22.004604,28.066551,27.043273,25.413770,263.032735,14.010227
1777.000000,21.983293,28.058238,27.018832,25.387567,260.640870,13.799688
1778.000000,21.961144,28.049349,26.993585,25.360498,258.280230,13.607690
1779.000000,21.941230,28.043807,26.971396,25.336064,256.004187,13.422053
1780.000000,21.919284,28.036015,26.946730,25.309329,253.729934,13.244297
1781.000000,21.899595,28.031418,26.925119,25.285278,251.538774,13.071357
1782.000000,21.878971,28.025855,26.902352,25.260109,249.360978,12.904521
1783.000000,21.857557,28.019609,26.878635,25.234144,247.215562,12.743667
1784.000000,21.838437,28.016502,26.858073,25.210740,245.150042,12.579399
1785.000000,21.817346,28.010930,26.834947,25.185114,243.082399,12.431324
1786.000000,21.798535,28.008476,26.814922,25.161972,241.097486,12.288656
1787.000000,21.778890,28.004744,26.793778,25.137732,239.122192,12.152882
1788.000000,21.758561,28.000070,26.771777,25.112647,237.184207,12.020826
1789.000000,21.740449,27.998348,26.752909,25.090093,235.315594,11.893748
1790.000000,21.720435,27.994070,26.731562,25.065252,233.453670,11.771479
1791.000000,21.702758,27.992534,26.713349,25.042909,231.657508,11.653847
1792.000000,21.684193,27.989788,26.694103,25.019446,229.870851,11.531390
1793.000000,21.665022,27.985898,26.674082,24.995122,228.112469,11.423708
1794.000000,21.648225,27.984489,26.657052,24.973140,226.425487,11.321496
1795.000000,21.630628,27.981748,26.639129,24.950016,224.744293,11.221739
1796.000000,21.613448,27.978994,26.621756,24.927147,223.121095,11.125597
1797.000000,21.596428,27.975985,26.604669,24.904069,221.512056,11.032895
